WDPAID,NAME,IUCN_CAT,GIS_AREA,ISO3,latitude,longitude
555711855,Guba Ivanovskaya,III,83.53,Russia,68.26133,38.68359
555711857,Vlas`evskie torfyaniki,IV,28.06,Russia,53.50956,140.87315
555711861,CHastye ostrova,IV,49.00,Russia,52.47726,141.32442
555711864,Agrahanskij,IV,406.53,Russia,43.80040,47.61027
555711873,Magadanskij,IA,8970.44,Russia,61.40497,150.56446
555711878,Tulomskij,IV,325.88,Russia,68.64688,32.30475
555711880,Leopardovyj,IV,1841.73,Russia,43.25742,131.39994
555711881,YAnskie mamonty,IV,20694.29,Russia,71.62830,138.39355
555711887,Laplandskij les,IV,1739.69,Russia,68.31999,30.40946
555711888,Kutsa,IV,486.23,Russia,66.72355,30.24505
555711889,Simbozerskij,IV,401.13,Russia,67.93087,33.59883
555711890,Hibiny,II,910.49,Russia,67.74687,33.76660
555711891,Kolvickij,IV,425.35,Russia,67.18715,33.42919
555711892,Varzugskij,IV,447.57,Russia,66.76572,36.22730
555711893,Pasvik,IA,147.52,Russia,69.27109,29.59064
555711895,Sejd'yavvr`,IV,170.15,Russia,67.80747,34.81594
555711896,Kanozerskij,IV,666.65,Russia,66.96777,34.51180
555711897,Murmanskij tundrovyj,IV,3001.86,Russia,67.92039,37.97883
555711899,Nurgush,IA,236.17,Russia,58.87475,49.31743
555711901,Volzhsko-Kamskij,IA,116.70,Russia,55.59742,49.01134
555711904,Severo-Osetinskij,IA,293.58,Russia,42.83150,44.06699
555711905,Kabardino-Balkarskij vysokogornyj,IA,803.43,Russia,43.06188,43.23511
555711906,Il`menskij im. V. I. Lenina,IA,355.46,Russia,53.97774,59.94395
555711907,Malaya Sos`va,IA,2235.26,Russia,62.14102,64.19978
555711908,YUganskij,IA,6251.30,Russia,59.82721,74.66378
555711910,Kuzneckij Alatau,IA,4018.16,Russia,54.54635,88.42952
555711911,Hakasskij,IA,3105.96,Russia,53.08698,89.71013
555711913,Verhne-Kondinskij,IV,2461.06,Russia,61.02889,63.66886
555711914,Ryazanskij,IV,362.08,Russia,54.57904,41.11691
555711915,Cejskij,IB,283.46,Russia,42.93257,44.27953
555711916,Tofalarskij,IV,1248.78,Russia,54.32706,95.95342
555711921,Dzherginskij,IA,2383.96,Russia,55.14333,111.52974
555711923,Alaniya,II,559.33,Russia,42.87128,43.65704
555711924,Buzulukskij bor,II,1097.63,Russia,53.09721,51.79772
555711926,Russkij Sever,II,1714.70,Russia,59.99752,38.53707
555711927,Samarskaya Luka,II,1305.59,Russia,53.29410,49.66746
555711928,Smol`nyj,II,364.99,Russia,54.79227,45.34924
555711929,Hvalynskij,II,252.23,Russia,52.52899,47.91613
555711930,SHushenskij bor,II,393.21,Russia,53.00744,91.68661
555711931,Altachejskij,IV,770.57,Russia,50.93144,107.29887
555711933,Bairovskij,IV,663.68,Russia,56.09140,73.00121
555711936,Krasnyj yar,IV,569.39,Russia,52.52274,105.07186
555711937,Sovetskij,IV,1297.61,Russia,42.66098,45.61622
555711938,Stepnoj,IV,1141.85,Russia,54.52189,75.54246
555711939,Surskij im.S.A.Buturlina,IV,238.38,Russia,54.59846,46.94374
555711940,Tyumenskij,IV,558.13,Russia,57.52097,65.15262
555711941,Cimlyanskij,IV,431.51,Russia,47.89723,42.56400
555711943,Momskij,II,19504.41,Russia,65.51392,146.27887
555711944,Ust`-Vilyujskij,II,9442.26,Russia,65.18982,126.08905
555711945,Kolyma,II,22041.90,Russia,67.61455,156.92604
555711948,Ozero Dzheka Londona,II,34.19,Russia,62.07232,149.52063
555711949,Numto,II,5768.72,Russia,63.73668,70.77973
555711950,Sibirskie uvaly,II,2948.06,Russia,62.58311,81.41424
555711952,Ilola,IV,38.19,Russia,60.43999,29.53918
555711955,Lisinskij,IV,294.03,Russia,59.43774,30.63797
555711958,Ozero Melkovodnoe,IV,44.62,Russia,60.81735,29.45490
555711962,Gryada Vyaryamyansel`kya,IV,76.13,Russia,60.60912,30.00519
555711963,Rakovye ozera,IV,105.21,Russia,60.63520,29.38839
555711964,SHalovo-Perechickij,IV,59.43,Russia,58.78120,29.98081
555711966,Gladyshevskij,IV,76.30,Russia,60.25948,29.42489
555711971,Vepsskij les,II,1904.48,Russia,60.25674,34.82774
555711988,ZHivye almazy YAkutii,II,319.11,Russia,62.63369,113.43971
555711989,Soloschu,IV,141.92,Russia,61.97705,128.99008
555712052,Ozero Dapdary,IV,232.68,Russia,67.44935,133.78925
555712053,Ozero Abyrabyt,IV,2865.69,Russia,69.32507,135.54650
555712054,Ozero Namy,IV,542.90,Russia,69.18562,134.14015
555712055,Oyun-yuryage,IV,2500.25,Russia,69.62927,133.84983
555712056,reka Kyuchyus,IV,1463.96,Russia,69.80470,134.64175
555712057,reka Nel`gese,IV,4346.32,Russia,65.64970,134.30897
555712058,reka Nenneli,IV,831.13,Russia,68.52630,137.15830
555712059,reka Suruktah,IV,495.71,Russia,65.20815,132.69676
555712060,reka Haltysy,IV,2436.54,Russia,66.49775,133.91170
555712061,reka Echij,IV,5508.41,Russia,66.62790,130.86005
555712062,Inderkej,IV,404.71,Russia,64.89910,132.30415
555712065,Volgo-Ahtubinskoe mezhdurech`e,II,147.39,Russia,47.54626,46.73824
555712066,Donskoj,II,373.82,Russia,49.10837,43.93021
555712067,SHHerbakovskij,II,239.27,Russia,50.40572,45.72089
555712068,Ozernyj,IV,331.39,Russia,57.53980,103.61256
555712069,Razdol`nyj,IV,141.79,Russia,55.49122,85.13770
555712070,Vogulka,IV,647.16,Russia,63.89847,64.26060
555712071,Sorumskij,IV,1481.84,Russia,64.05788,68.33076
555712073,Severnyj,IV,1314.97,Russia,56.46563,79.75573
555712078,Berezovskoe boloto,IV,28.32,Russia,60.27816,56.56102
555712137,Zubcovskij zoologicheskij zakaznik,IV,216.23,Russia,56.02144,34.57259
555712164,Ivano-Arahlejskij,II,2092.95,Russia,52.11354,112.74643
555712166,Solymskoe I boloto,IV,29.04,Russia,60.13200,55.44389
555712189,SHumak,II,54.80,Russia,51.97517,101.88377
555712190,Tyva,II,977.36,Russia,50.67163,90.14585
555712191,YUzhno-Taezhnyj,IV,42.69,Russia,57.03043,88.00304
555712192,SHeminskij,IV,294.17,Russia,50.89780,91.53624
555712193,Sut-Hol`skij,IV,273.65,Russia,51.51761,91.16836
555712194,Derzigskij,IV,272.00,Russia,51.55468,95.82840
555712196,Ayangatinskij,IV,617.29,Russia,50.71870,90.87375
555712197,Kizhinginskij,IV,399.75,Russia,51.66229,109.81784
555712198,Mujskij,IV,446.62,Russia,56.59151,114.93154
555712199,Pribajkal`skij,IV,720.71,Russia,52.64166,107.74681
555712200,Ulyunskij,IV,182.79,Russia,53.77514,109.78741
555712201,Koz`modem`yanskij,IV,83.91,Russia,57.55415,39.57938
555712224,Dal`nekonstantinovskaya,IV,48.96,Russia,55.73383,43.82219
555712261,Varnavinskij,IV,362.28,Russia,57.47336,45.12690
555712262,Pizhemskij,IV,300.67,Russia,57.93824,47.14208
555712264,Ichalkovskij,IV,117.89,Russia,55.44602,44.61150
555712265,Urazovskij,IV,155.80,Russia,55.36199,45.49052
555712353,Vedenskij,IV,622.16,Russia,42.77409,45.99859
555712355,Asebar,IV,81.63,Russia,53.00249,57.75124
555712359,Kazinskij,IV,154.99,Russia,50.19311,37.76154
555712387,Reka Kol`,IV,2199.54,Russia,53.85276,156.62634
555712410,Vaspuhol`skij,IV,1099.63,Russia,60.56524,67.35433
555712412,Bastak,IA,919.65,Russia,49.01784,133.05296
555712413,Bureinskij,IA,3569.20,Russia,52.00329,134.61590
555712415,Vitimskij,IA,5859.44,Russia,57.20052,116.93442
555712418,Lipovaya roshha (Lipovyj ostrov),IV,78.02,Russia,53.34135,87.42765
555712421,Belaya Kedva,IV,518.03,Russia,64.15432,52.49454
555712422,Verhne-Vashkinskij,IV,842.37,Russia,62.63587,47.82067
555712429,Kimrskij,IV,113.53,Russia,57.05950,37.09867
555712433,Gazhayagskij,IV,180.81,Russia,63.23209,54.73921
555712437,Don`-Nyur,IV,36.90,Russia,62.28739,50.57953
555712438,Usinskij,IV,117.88,Russia,66.27107,58.49185
555712442,Madzhskij,IV,241.75,Russia,62.06099,51.37701
555712443,Potvodel`ezhd,IV,27.65,Russia,62.48461,52.87253
555712444,Serginskij,IV,332.07,Russia,56.47867,59.36713
555712445,Danilovskij,IV,36.77,Russia,64.62468,57.79831
555712449,Kel`tmanskoe,IV,334.60,Russia,61.37212,54.32572
555712450,Vezhavozhskij,IV,28.33,Russia,63.18228,53.64522
555712451,Kiyanyur (Kiya-Nyur),IV,109.58,Russia,61.64798,51.48624
555712452,Pysskij,IV,682.14,Russia,64.22480,48.11945
555712453,Zavidovo,II,1330.89,Russia,56.43829,36.12485
555712455,Bol`shoj,IV,40.97,Russia,65.72721,52.29446
555712456,Sklyapskij (boloto Keresnyur),IV,59.00,Russia,63.08234,56.05820
555712465,Sodzimskij,IV,346.90,Russia,64.04260,47.58552
555712466,Ozeriha,IV,29.77,Russia,59.94372,44.13909
555712476,Mihajlovskij,IV,183.58,Russia,51.62352,40.26594
555712477,Garinskij,IV,105.96,Russia,59.40693,61.97654
555712494,Gora Sober-Bash,III,33.70,Russia,44.70035,38.57183
555712496,Kamennaya step`,IV,52.63,Russia,51.04777,40.71857
555712499,Lipeckij,IV,183.27,Russia,52.54338,39.67523
555712505,Hoperskij,IA,191.15,Russia,51.20571,41.75180
555712508,Langurskij,IV,160.07,Russia,60.02505,60.72878
555712524,Nerestovyj massiv Zabuzanskij,III,133.46,Russia,46.48343,48.30865
555712526,Reka Bol`shaya Sul`cha,III,98.56,Russia,54.62093,50.92498
555712534,Opocheckij,IV,178.48,Russia,56.64055,28.86902
555712535,Hamamatyurtovskij,IV,114.01,Russia,43.61520,46.48258
555712537,Nikolaevskij,IV,194.73,Russia,58.30489,29.38090
555712539,Nevel`skij,IV,193.93,Russia,56.20922,29.70878
555712550,Ozero Dikoe,IV,41.25,Russia,58.39798,64.24320
555712559,Reka Stepnoj Zaj,III,109.11,Russia,54.82065,52.33220
555712568,Kolp`,IV,33.04,Russia,55.92669,41.58725
555712569,Reka Sviyaga,III,140.25,Russia,55.14797,48.43563
555712583,Al`menevskij,IV,334.11,Russia,54.95938,63.16782
555712587,Taezhnyj,IV,306.70,Russia,45.35011,135.01733
555712592,Tumninskij,IV,1468.17,Russia,49.75512,140.22882
555712594,Dobrovskij,IV,26.07,Russia,52.93805,39.95403
555712596,Ul`dury,IV,269.10,Russia,48.50201,132.92954
555712597,Udegejskaya legenda,II,766.33,Russia,45.69125,135.51804
555712607,Dautskij,IB,771.84,Russia,43.46026,41.94247
555712619,Pol`novskij,IV,113.51,Russia,52.77521,40.73130
555712621,Uchastok levoberezhnoj pojmy r.Klyaz`my vozle ozer Monastyrskoe i Nikol`skaya starica Vyaznikovskogo rajona (Vyaznikovskaya pojma),IV,29.34,Russia,56.28712,42.09039
555712625,Morshanskij,IV,440.01,Russia,53.37726,41.57443
555712626,Reka Luzha s ohrannym landshaftom,III,28.87,Russia,55.11912,35.82909
555712633,ZHeleznye vorota,IV,191.83,Russia,64.79959,43.13587
555712634,Ozero El`gygytgyn,III,1375.71,Russia,67.42458,172.18792
555712639,Hmelino-Kershinskij,IV,167.93,Russia,53.11416,41.84477
555712642,Sudskij bor,IV,30.30,Russia,59.33226,36.97959
555712643,Spasskij bor,IV,63.68,Russia,60.69840,43.23164
555712646,Okskij beregovoj,IV,190.18,Russia,55.31406,41.94120
555712652,Cimlyanskie peski,II,691.71,Russia,48.01228,42.63300
555712654,Boloto Moh Mshana,IV,26.85,Russia,56.91921,33.84656
555712667,Severnyj,IV,1277.56,Russia,54.17091,142.62768
555712677,Reka Im,III,109.31,Russia,52.54846,138.01036
555712679,Kumylzhenskij,IV,260.02,Russia,49.70097,42.50244
555712685,Sondugskij,IV,117.78,Russia,60.19265,42.12322
555712687,Leshhevskij,IV,153.03,Russia,48.52959,44.82078
555712689,Boloto Moh CHistik-1,IV,81.46,Russia,56.97481,33.40272
555712703,Prirodnyj park Respubliki Kalmykiya,II,32.09,Russia,47.57088,46.77552
555712704,Berezovyj,IV,603.72,Russia,43.89752,134.33320
555712710,Klyaz`minsko-Luhskij,IV,434.16,Russia,56.33760,42.36108
555712719,Voronezhskij,IV,231.41,Russia,51.82107,39.46006
555712726,Karlyhanovskij,IV,198.14,Russia,55.91802,58.89469
555712731,Odyan,IV,767.22,Russia,59.02930,152.02015
555712732,Kavinskaya dolina,IV,2586.44,Russia,59.51447,147.73890
555712746,Botchinskij,IA,2726.17,Russia,48.12698,139.14622
555712747,Bragunskij,IV,158.57,Russia,43.41094,46.04595
555712748,Vasil`kovskij,IV,369.85,Russia,43.58168,135.03809
555712749,CHurki,IV,838.98,Russia,48.19400,132.67221
555712750,Tihij,IV,129.80,Russia,44.24043,133.24773
555712752,Paanayarvi,IB,1044.37,Russia,66.28582,30.13887
555712754,Razdorskij,IV,447.62,Russia,50.13576,43.68426
555712768,Novocheremshanskij,IV,106.60,Russia,54.34058,49.89595
555712769,Sengileevskie gory,IV,343.99,Russia,53.91664,48.61544
555712775,Kungak,IV,30.07,Russia,52.86973,56.02399
555712781,Verhnepolujskij,IV,1950.20,Russia,65.35016,69.15301
555712782,YAmal`skij,IV,44729.00,Russia,69.34008,69.70665
555712783,Sobty-YUganskij,IV,3576.64,Russia,65.68998,67.41938
555712786,Polyarno-Ural`skij,II,4590.76,Russia,67.23901,72.35171
555712787,Pyakol`skij,IV,4336.48,Russia,64.94483,82.38729
555712788,Messo-YAhinskij,IV,860.31,Russia,68.28061,79.02480
555712798,Tugulymskij,IV,212.01,Russia,57.01156,64.46628
555712803,Uspenovskie klyukvenniki,III,25.70,Russia,46.80966,142.61752
555712806,Krutovskij,IV,360.26,Russia,55.82954,39.43194
555712816,CHernye skaly,IV,132.72,Russia,44.28308,135.71850
555712818,Dichun,IV,488.09,Russia,48.52980,130.93033
555712819,Dzhugdzhurskij,IA,8154.54,Russia,56.60639,137.81739
555712843,Vostochnyj,IV,680.99,Russia,50.62539,143.48377
555712856,Ural-Tau (Uraltau),IV,526.88,Russia,54.58129,59.24605
555712876,Korsakovskij Krivun na reke Amur,III,52.60,Russia,51.30373,126.88112
555712879,Mordovskij im. P. G. Smidovicha,IA,321.57,Russia,54.82121,43.34931
555712881,Boloto Usodica,IV,33.26,Russia,55.85830,31.58270
555712887,Askinskij,IV,149.55,Russia,56.11275,57.22539
555712889,Belokatajskij,IV,31.77,Russia,55.75514,59.00314
555712900,Boloto Ozernoe,IV,26.51,Russia,55.77046,31.53683
555712917,Kajta,IV,1476.21,Russia,67.22103,31.18657
555712925,Lazovskij im. L.G. Kaplanova,IA,1217.95,Russia,43.10141,133.96468
555712926,Losinyj,IV,265.28,Russia,47.07227,138.54325
555712963,Lesnye massivy v mezhdurech`e rek SHlina  Krupica  Lonnica,IV,50.71,Russia,57.60344,34.26599
555712964,Gora Iremel`,III,68.76,Russia,54.53106,58.86876
555712968,Polujskij,IV,632.87,Russia,66.10151,68.35576
555712974,Bolotnaya sistema Belaya (bolota Polovecko-Kupanskoe  ZHupeevo),IV,26.22,Russia,56.93447,38.68948
555712979,Toropeckij,IV,26.18,Russia,56.48823,31.88084
555712980,Udomel`skij,IV,98.67,Russia,57.95835,35.14638
555712993,Tundrovyj,IV,1897.48,Russia,52.40871,141.97322
555712997,Poronajskij,IA,572.39,Russia,49.04617,144.23674
555712999,Malye Kurily,IV,678.70,Russia,43.62538,146.38906
555713017,Ozerskij el`nik,III,67.74,Russia,46.60179,143.36594
555713024,Boloto Morevo,IV,38.68,Russia,58.37071,35.75897
555713036,Koverninskij,IV,222.77,Russia,57.43847,44.21729
555713052,Boloto Bol`shoe,IV,28.93,Russia,57.67891,35.78329
555713064,Boloto Krasnyj Moh i Medvezhij chistik,IV,168.57,Russia,56.78604,32.61718
555713125,Turmonskij,IV,140.78,Russia,43.02608,43.95547
555713128,Nechkinskij,II,211.19,Russia,56.80730,53.86674
555713139,Ozera Imles i Dubovoe s zabolochennymi beregami,IV,27.78,Russia,55.31368,40.16131
555713140,Boloto Lebedinec  vklyuchaya bolota Gluhovskoe  Volch`i ruch`i  D`yakovskoe  Medkovskoe,IV,36.03,Russia,57.58091,34.04280
555713148,Boloto Sorokovoj bor,IV,53.38,Russia,55.05567,39.92024
555713151,Boloto Orshinskij Moh,IV,700.62,Russia,56.98362,36.44321
555713167,Boloto Lebyazh`e,IV,69.16,Russia,57.31365,33.50020
555713169,Boloto Lebedevskij Moh,IV,50.00,Russia,56.80064,32.36351
555713206,Boloto Lubyanskoe,IV,36.80,Russia,56.66808,30.95721
555713245,Boloto Velesskaya bolotnaya sistema (opytnoe lesnichestvo),IV,82.53,Russia,56.10619,32.08157
555713248,CHinetinskij,IV,650.24,Russia,51.30349,83.09960
555713250,Boloto Markovskoe,IV,35.80,Russia,57.01581,37.37302
555713257,Boloto Potahovskij Moh,IV,34.14,Russia,55.94508,32.61795
555713266,Sary-CHumyshskij,IV,550.90,Russia,53.26612,86.85739
555713267,Egor`evskij,IV,199.88,Russia,52.02317,80.96121
555713284,Boloto Medvedkovskoe,IV,41.61,Russia,58.18011,35.84783
555713304,Boloto Velikosel`skij Moh,IV,76.40,Russia,56.62024,32.36713
555713305,Boloto Gladkoe Podlipskoe,IV,56.06,Russia,57.68339,33.70021
555713323,Kuvshinovskij,IV,172.34,Russia,57.16119,34.11771
555713365,Nesterovskij,IV,320.12,Russia,55.86385,33.06557
555713375,Firovskij gosudarstvennyj obshhevidovoj zakaznik,IV,352.42,Russia,57.50267,33.42736
555713379,Boloto Propashhee,IV,31.67,Russia,56.69793,30.90358
555713384,Boloto Dyatlovskoe,IV,30.34,Russia,56.26782,32.47229
555713386,Boloto Ramenskoe,IV,40.92,Russia,57.97462,34.40571
555713389,Pustynskij,IV,61.42,Russia,55.69529,43.60414
555713390,Boloto Rodos`eno,IV,38.41,Russia,58.14001,35.76154
555713395,Boloto ZHarkovsko-Peleckij Moh,IV,432.38,Russia,55.96129,32.30035
555713402,Boloto Savickoe (Savcinskoe),IV,40.44,Russia,57.44211,37.13159
555713407,Sosnovyj bor Vysokovskij,IV,35.88,Russia,57.26566,38.78186
555713410,Boloto Svyatovskoe,IV,34.50,Russia,57.71536,36.15871
555713447,Ozero Sig,III,31.24,Russia,57.04696,33.12081
555713452,Magdanskij,IV,852.16,Russia,53.61557,104.80132
555713454,Pojma r. M. Suren` v ust`e r. Azakla,III,47.05,Russia,52.38330,56.81255
555713459,Reka Tojma,III,54.71,Russia,55.88078,52.22759
555713463,Buguyanovskij,IV,129.98,Russia,55.31876,46.81432
555713473,Kalininskij,IV,108.58,Russia,55.54454,46.77361
555713477,Boloto Stahovskij Moh,IV,109.76,Russia,56.03043,32.63884
555713480,Reki YAman'elga i Sarva i ih okrestnosti,III,41.94,Russia,55.31486,57.06142
555713485,Kumashkinskij,IV,168.67,Russia,55.57658,46.21544
555713494,ZHarkovskij,IV,354.87,Russia,55.99119,32.43145
555713496,Brodokalmakskij,IV,183.84,Russia,55.61714,61.98902
555713501,Arga,IV,916.20,Russia,56.09650,89.84009
555713504,Berezovskij,IV,278.41,Russia,55.90634,89.44334
555713512,Boloto Temnoe vokrug ozera Bol`shedvorskoe,IV,33.01,Russia,57.49488,35.02773
555713524,Boloto Temnyj Moh,IV,30.69,Russia,55.83024,32.31948
555713545,Zapadnodvinskij,IV,117.32,Russia,56.08475,32.09434
555713564,Nerestovaya reka Duki,III,121.55,Russia,51.18146,135.55877
555713565,Kompanejskij,III,64.77,Russia,50.36361,130.51842
555713594,SHurankul`skij,IV,266.35,Russia,55.82290,62.33112
555713595,Kuril`skij,IA,658.52,Russia,43.96178,145.92280
555713598,CHernaya sopka,III,32.16,Russia,55.91006,93.01583
555713600,Tigirekskij,IA,415.05,Russia,51.01659,82.89403
555713611,Puchkomskij,IV,119.56,Russia,63.77328,46.68158
555713623,Kivach,IA,108.19,Russia,62.29832,33.92306
555713624,Trostenskoe ozero i ego okruzhenie,IV,38.07,Russia,55.87365,36.50131
555713634,Zabajkal`skij,II,2639.47,Russia,53.80757,109.20659
555713635,Bobrovyj,IV,400.04,Russia,54.60883,158.70490
555713652,Kletnyanskij,IV,407.66,Russia,53.22101,32.86377
555713655,Valdajskij,IV,38.05,Russia,57.85192,33.55413
555713656,Nalychevskaya tundra,IV,176.67,Russia,54.50203,158.20480
555713662,Ozero Harchinskoe,IV,98.33,Russia,56.54107,160.79627
555713667,Boloto Dolzhinskoe,IV,34.87,Russia,57.77818,30.55262
555713679,Garus,IV,40.31,Russia,50.53656,39.85121
555713680,Zemlyanskij,IV,174.58,Russia,51.80446,38.79015
555713683,Velikoarhangel`skij,IV,39.68,Russia,50.83907,40.67869
555713684,YUrginskij,IV,166.18,Russia,56.95629,67.15698
555713685,Allapy,IV,1183.57,Russia,56.25318,75.85056
555713689,Novo-Tapovskij,IV,119.22,Russia,57.07257,67.88056
555713694,Tukuzskij,IV,426.01,Russia,57.42635,69.72256
555713695,Timonovskij,IV,729.35,Russia,53.81384,158.27034
555713698,SHalinskij,IV,256.15,Russia,43.11592,46.03173
555713702,Rafajlovskij,IV,192.53,Russia,56.36283,65.25454
555713706,Sajlyugemskij,IB,1182.52,Russia,49.76604,87.86397
555713707,Kilejnyj,IV,1295.06,Russia,57.06641,71.49221
555713711,Boloto u ozer Vodonezh`e i SHHuch`e,IV,29.19,Russia,57.60899,34.71276
555713723,Krasnoyaruzhskij,IV,108.66,Russia,50.81307,35.50973
555713725,Mandrovskij,IV,550.86,Russia,50.32887,38.22381
555713731,Meshhera,II,1186.57,Russia,55.55085,40.28929
555713738,Zaozernyj,IV,2302.67,Russia,56.49745,71.76721
555713743,Boloto Zaborovskoe Fedovo-SHitovskoe,IV,45.04,Russia,57.45351,34.53260
555713749,CHeremeneckij,IV,79.36,Russia,58.58353,29.91300
555713754,Glebovskoe boloto,IV,182.83,Russia,59.14503,30.64459
555713757,Antibesskij,IV,538.57,Russia,56.08673,87.42602
555713759,Aleksandrovskij,IV,208.52,Russia,51.81747,141.78000
555713762,Vilegodskij,IV,272.24,Russia,61.35694,48.09197
555713763,Orenburgskij,IA,381.87,Russia,51.37795,56.01293
555713771,Belomorskij,IV,398.01,Russia,64.52061,40.59211
555713772,Sijskij,IV,248.24,Russia,63.55836,41.56053
555713774,Majzasskij,IV,920.06,Russia,57.00477,76.98168
555713775,Basegi,IA,380.61,Russia,58.85717,58.44822
555713776,Selenginskij,IV,65.92,Russia,62.06610,43.32573
555713779,Salairskij,IV,333.37,Russia,54.60666,85.04833
555713780,Permilovskij,IV,1790.50,Russia,63.52079,40.34213
555713782,Reka Anna,III,37.62,Russia,47.16536,142.96577
555713783,ZHuravlinyj,IV,672.74,Russia,48.18224,131.47632
555713784,Barzasskij,IV,606.70,Russia,55.51476,86.58322
555713795,SHantarskie ostrova,II,5169.24,Russia,54.78084,137.46466
555713802,Pleseckij,IV,211.54,Russia,63.14962,39.56386
555713804,Ozero Gor`koe,III,147.82,Russia,52.28587,81.38111
555713805,Karstovye ozera,IV,192.87,Russia,58.63951,34.06967
555713812,Stepnoj,IV,1094.58,Russia,45.88711,46.56396
555713818,Bungarapsko-Azhendarovskij,IV,644.24,Russia,54.67518,86.96249
555713823,Bel`sinskij,IV,768.03,Russia,53.81272,88.78488
555713824,Kamyshanova polyana,IV,31.29,Russia,44.16616,40.02363
555713826,Kitatskij,IV,468.36,Russia,56.30934,85.82878
555713829,Krasnolip`evskij,IV,48.21,Russia,51.20721,38.68061
555713830,Ievlevskij,IV,105.43,Russia,57.60972,67.51042
555713831,Tihoreckij,IV,143.59,Russia,45.91913,40.38627
555713833,Nizhne-Tomskij,IV,274.55,Russia,56.07994,84.71059
555713838,Samurskij,II,541.18,Russia,41.56330,48.05405
555713840,Davydovskij,IV,42.04,Russia,56.15548,40.71671
555713845,Ust`yanskij,IV,73.40,Russia,61.09307,43.57066
555713847,Siine (Sinyaya),II,13746.80,Russia,61.92511,124.26416
555713856,Bogradskij,IV,403.06,Russia,54.17894,90.71585
555713859,Imangra,IV,2777.23,Russia,56.57053,120.27935
555713860,Birminskij,IV,1036.92,Russia,51.25931,129.54320
555713869,Andreevskij sosnovyj bor,IV,25.29,Russia,57.24287,38.98902
555713873,Kaskad vodopadov na reke SHinok,IV,56.95,Russia,51.36811,84.56523
555713878,Buhty Zaliva Pos`eta (Novgorodskaya  Ekspedicii  Rejd Pallada),III,178.87,Russia,42.63342,130.80121
555713882,Srednyaya Krylovka,IV,38.69,Russia,45.06335,134.19950
555713888,Sebezhskij,II,510.80,Russia,56.18524,28.43613
555713889,Dzhabyk-Karagajskij bor,III,601.35,Russia,53.08956,60.19459
555713898,Kal`dera vulkana Gorelyj,III,106.32,Russia,52.55778,158.05499
555713904,Vishtyneckij,II,229.32,Russia,54.39919,22.54530
555713905,Balgazynskij,IV,911.94,Russia,51.20585,95.11154
555713907,Nerchuganskij,IV,2525.18,Russia,53.57059,117.02092
555713912,Gubkinskij,IV,258.20,Russia,51.12004,37.51115
555713918,Olenevskij bor,IV,26.01,Russia,60.01643,46.29450
555713926,Ozero Dobreckoe,IV,62.13,Russia,46.71743,143.18411
555713928,Akzharskaya step`,III,145.99,Russia,51.18814,59.44384
555713929,SHanskij,IV,293.06,Russia,51.66286,95.55839
555713937,Erzi,IA,353.39,Russia,42.84482,45.02437
555713941,Ol`hovskoe boloto,IV,81.16,Russia,59.52500,54.74090
555713942,CHagytajskij,IV,112.62,Russia,51.01670,94.74499
555713947,Tumbotinskij,IV,115.41,Russia,56.04753,42.89858
555713948,Kondinskie ozera,II,413.47,Russia,60.89533,63.59299
555713952,Kinzelyukskij vodopad,III,87.17,Russia,54.17173,95.81678
555713955,Ohanskij (Kunchurihinskij) bor,IV,102.12,Russia,57.80979,55.29040
555713956,Ochel-YAg,IV,26.80,Russia,60.13580,55.22877
555713957,Samarovskij CHugas,II,65.43,Russia,61.11624,69.23887
555713958,Taezhnyj,IV,436.66,Russia,55.29708,158.64176
555713960,Pisanyj,IV,314.53,Russia,55.73927,85.66009
555713961,Kokujskoe boloto,IV,29.61,Russia,54.55356,85.39903
555713966,SHaburovskij,IV,192.39,Russia,56.16885,61.28449
555713968,Ozero Ingol`,III,31.84,Russia,55.53580,88.84471
555713969,Ozero Cingol`,III,25.39,Russia,55.34413,89.11231
555713970,Bol`shegridinskij,IV,26.74,Russia,55.47776,39.48101
555713992,Nogajskij,IV,106.58,Russia,44.26097,46.05625
555713993,Lotos,IV,433.98,Russia,45.81886,37.97741
555714006,Hoperskij,IV,69.23,Russia,51.27478,41.75981
555714012,CHulpan,IV,62.21,Russia,56.04300,49.04627
555714026,Dolinskij (Izyubrovyj),IV,92.19,Russia,47.56652,142.58694
555714030,Durgenskij,IV,319.85,Russia,50.97083,94.57517
555714062,Sumul`tinskij,IV,2549.96,Russia,50.89072,86.98441
555714063,SHavlinskij,IV,2557.11,Russia,50.10021,87.15382
555714065,SHimozerskij,IV,85.00,Russia,60.47580,35.65068
555714070,Uspenskij,IV,868.29,Russia,55.06912,79.60302
555714072,Ondumskij,IV,255.85,Russia,51.81611,94.80923
555714094,Bondarevskij bor,III,27.82,Russia,52.93504,90.38586
555714109,Sihote-Alin`,III,52.56,Russia,47.64571,135.78921
555714111,Beloozerskij,IV,78.39,Russia,53.99281,56.32039
555714121,Bizhbulyakskij,IV,137.04,Russia,53.84125,54.35521
555714125,Birskij,IV,206.94,Russia,55.50181,55.34331
555714132,Kamchatskij,IV,94.89,Russia,58.63533,38.82448
555714157,Safonova dacha,IV,31.98,Russia,44.19653,43.55207
555714159,Olenij pereval,IV,487.96,Russia,54.43437,88.60113
555714162,Elanovskij,IV,26.22,Russia,55.68676,54.74963
