id,lat,lon,kind,weight,tag
Q11174373,40.08455,94.67511,A5,0.8,Q25391
Q11762978,54.72500,18.61220,A5,0.8,Q25391
Q12059027,36.13417,-5.34322,A5,0.8,Q25391
Q12303874,55.74732,8.24160,A5,0.8,Q25391
Q12317484,55.57320,8.18030,A5,0.8,Q25391
Q12335369,57.60680,10.30730,A5,0.8,Q25391
Q12372444,59.57548,25.56632,A5,0.8,Q25391
Q12620998,36.84749,126.18737,A5,0.8,Q25391
Q12652919,55.28167,20.97944,A5,0.8,Q25391
Q12669536,55.45833,21.09167,A5,0.8,Q25391
Q13045265,41.83317,19.53871,A5,0.8,Q25391
Q13574063,51.12028,2.64306,A5,0.8,Q25391
Q13574569,51.83930,3.96590,A5,0.8,Q25391
Q14209981,26.63333,30.23333,A5,0.8,Q25391
Q15218643,56.99000,23.94000,A5,0.8,Q25391
Q15874678,51.83275,3.95130,A5,0.8,Q25391
Q16268344,44.89722,12.16306,A5,0.8,Q25391
Q16353103,56.99028,23.96306,A5,0.8,Q25391
Q16455482,55.38833,21.06639,A5,0.8,Q25391
Q16468842,55.29167,20.99444,A5,0.8,Q25391
Q16472579,55.40944,21.06972,A5,0.8,Q25391
Q16475711,55.35444,21.03861,A5,0.8,Q25391
Q16903536,41.11670,-117.75000,A5,0.8,Q25391
Q16982263,41.70890,-86.92810,A5,0.8,Q25391
Q17324967,54.31993,8.60590,A5,0.8,Q25391
Q17629538,-34.38508,-53.78569,A5,0.8,Q25391
Q18182941,34.62733,138.12403,A5,0.8,Q25391
Q18412004,51.09026,2.60110,A5,0.8,Q25391
Q20014627,43.42021,-2.94427,A5,0.8,Q25391
Q20623137,53.45750,5.90319,A5,0.8,Q25391
Q20822406,36.64714,-116.58121,A5,0.8,Q25391
Q21444987,-14.70472,12.33278,A5,0.8,Q25391
Q21595142,35.47194,35.85722,A5,0.8,Q25391
Q21740085,30.45000,65.97472,A5,0.8,Q25391
Q21740290,29.58730,62.87791,A5,0.8,Q25391
Q21740321,30.77194,65.38722,A5,0.8,Q25391
Q889652,47.67194,11.83806,A4,0.9,Q8502
Q890390,45.63322,7.91528,A4,0.9,Q8502
Q890658,53.93583,-168.03889,A4,0.9,Q8502
Q890673,41.56250,47.66083,A4,0.9,Q8502
Q891266,15.11000,106.44000,A4,0.9,Q8502
Q891735,42.52722,44.00556,A4,0.9,Q8502
Q893312,44.13739,-113.78110,A4,0.9,Q8502
Q893330,13.30389,40.98639,A4,0.9,Q8502
Q893534,65.46567,-20.59900,A4,0.9,Q8502
Q894934,46.93083,11.19806,A4,0.9,Q8502
Q895049,38.15890,-111.50100,A4,0.9,Q8502
Q895335,50.68528,13.70667,A4,0.9,Q8502
Q895530,50.51720,9.23889,A4,0.9,Q8502
Q895663,-22.61650,135.19380,A4,0.9,Q8502
Q895753,49.08417,13.28000,A4,0.9,Q8502
Q896523,50.65944,10.74611,A4,0.9,Q8502
Q896656,47.55950,10.77850,A4,0.9,Q8502
Q896713,49.47083,9.04111,A4,0.9,Q8502
Q896781,47.80096,11.01324,A4,0.9,Q8502
Q896908,49.67528,6.83500,A4,0.9,Q8502
Q896982,48.93917,13.50694,A4,0.9,Q8502
Q897186,57.07830,-3.72839,A4,0.9,Q8502
Q897231,47.90083,8.18500,A4,0.9,Q8502
Q897451,45.34028,23.54083,A4,0.9,Q8502
Q897554,48.57667,21.45778,A4,0.9,Q8502
Q897730,47.51833,18.95917,A4,0.9,Q8502
Q897823,47.17250,11.96220,A4,0.9,Q8502
Q897834,-21.14950,14.57750,A4,0.9,Q8502
Q898155,41.29356,13.96919,A4,0.9,Q8502
Q901179,15.04200,39.82000,A4,0.9,Q8502
Q901182,54.51800,-164.65000,A4,0.9,Q8502
Q901554,52.31500,-172.51000,A4,0.9,Q8502
Q901776,48.15330,16.95750,A4,0.9,Q8502
Q902905,53.19053,-6.08417,A4,0.9,Q8502
Q903556,62.38280,-6.56850,A4,0.9,Q8502
Q904144,47.67722,11.87250,A4,0.9,Q8502
Q905536,31.00200,103.60500,A4,0.9,Q8502
Q906336,-31.97889,-70.11278,A4,0.9,Q8502
Q906358,-34.16392,-69.83217,A4,0.9,Q8502
Q907770,-26.50000,-68.53333,A4,0.9,Q8502
Q907911,46.76306,11.49111,A4,0.9,Q8502
Q21740322,30.59278,65.51111,A5,0.8,Q25391
Q21740393,31.23139,65.35833,A5,0.8,Q25391
Q21740411,30.38333,65.01667,A5,0.8,Q25391
Q21740493,31.51000,62.86861,A5,0.8,Q25391
Q21741205,29.60333,63.12778,A5,0.8,Q25391
Q21741211,30.97778,66.03333,A5,0.8,Q25391
Q21741249,29.82583,64.84056,A5,0.8,Q25391
Q21741279,29.92944,63.35833,A5,0.8,Q25391
Q21741280,29.96528,63.34750,A5,0.8,Q25391
Q21741287,30.21167,65.92333,A5,0.8,Q25391
Q21742691,31.04000,65.65167,A5,0.8,Q25391
Q21742707,30.89444,65.18639,A5,0.8,Q25391
Q21742752,31.14583,65.21861,A5,0.8,Q25391
Q21742763,30.68222,65.18389,A5,0.8,Q25391
Q21742819,29.91667,64.54611,A5,0.8,Q25391
Q21742858,29.99861,63.60611,A5,0.8,Q25391
Q21742868,31.14361,64.53667,A5,0.8,Q25391
Q21742882,29.96278,62.90250,A5,0.8,Q25391
Q21742917,36.92361,65.73722,A5,0.8,Q25391
Q21742926,30.58611,65.06250,A5,0.8,Q25391
Q21743035,31.02722,65.14750,A5,0.8,Q25391
Q21744940,29.95417,64.88889,A5,0.8,Q25391
Q21744981,31.37472,65.62222,A5,0.8,Q25391
Q21745035,29.66056,65.43472,A5,0.8,Q25391
Q21745091,36.97722,65.72861,A5,0.8,Q25391
Q21745190,29.78833,64.60917,A5,0.8,Q25391
Q21745207,31.09722,65.18889,A5,0.8,Q25391
Q21745300,29.69417,61.52194,A5,0.8,Q25391
Q21745301,36.88583,67.65250,A5,0.8,Q25391
Q21745319,29.45000,63.03333,A5,0.8,Q25391
Q21745332,30.17417,64.92806,A5,0.8,Q25391
Q21745347,29.85750,63.21250,A5,0.8,Q25391
Q21746423,29.96083,65.64194,A5,0.8,Q25391
Q21746442,31.06667,65.54444,A5,0.8,Q25391
Q21746479,31.04361,64.66500,A5,0.8,Q25391
Q21746484,29.91611,65.77500,A5,0.8,Q25391
Q21746491,30.43167,64.10889,A5,0.8,Q25391
Q21746513,30.82556,65.10278,A5,0.8,Q25391
Q21746527,29.76278,62.77167,A5,0.8,Q25391
Q21746561,29.87833,62.89694,A5,0.8,Q25391
Q21746562,29.63222,62.78278,A5,0.8,Q25391
Q21746675,29.79361,65.42806,A5,0.8,Q25391
Q21746676,29.86111,65.43361,A5,0.8,Q25391
Q21746739,30.59333,65.72806,A5,0.8,Q25391
Q21746765,30.15194,65.44389,A5,0.8,Q25391
Q21746766,36.70389,65.58472,A5,0.8,Q25391
Q21746816,30.83444,65.38361,A5,0.8,Q25391
Q21748026,29.65528,65.50667,A5,0.8,Q25391
Q21748064,30.89417,65.99056,A5,0.8,Q25391
Q21748147,30.25167,65.18417,A5,0.8,Q25391
Q21748237,30.50972,64.26972,A5,0.8,Q25391
Q21748240,30.50000,65.15694,A5,0.8,Q25391
Q21748262,29.85861,62.61944,A5,0.8,Q25391
Q21748263,31.30028,65.81194,A5,0.8,Q25391
Q21748269,31.10694,65.92167,A5,0.8,Q25391
Q21748306,29.79000,62.74806,A5,0.8,Q25391
Q21748405,30.76639,65.13750,A5,0.8,Q25391
Q21748682,36.95028,65.81417,A5,0.8,Q25391
Q21748790,31.38833,65.25639,A5,0.8,Q25391
Q21749915,29.90444,63.10167,A5,0.8,Q25391
Q21749918,29.92056,61.17306,A5,0.8,Q25391
Q21749923,30.10167,65.12944,A5,0.8,Q25391
Q21749944,29.80000,65.63333,A5,0.8,Q25391
Q21749945,29.92333,65.67889,A5,0.8,Q25391
Q21750506,30.95083,65.62333,A5,0.8,Q25391
Q21750512,30.97139,65.31417,A5,0.8,Q25391
Q21750558,29.92917,62.89861,A5,0.8,Q25391
Q21750574,29.74611,65.04889,A5,0.8,Q25391
Q21750581,31.30639,65.12528,A5,0.8,Q25391
Q21750582,31.28861,65.29417,A5,0.8,Q25391
Q21750585,30.04250,65.91472,A5,0.8,Q25391
Q21750754,30.86667,65.96667,A5,0.8,Q25391
Q21750763,29.54111,63.54500,A5,0.8,Q25391
Q21750867,29.63806,65.15528,A5,0.8,Q25391
Q21750898,30.64444,65.67944,A5,0.8,Q25391
Q21751110,30.46056,65.68056,A5,0.8,Q25391
Q21751140,30.26583,65.23778,A5,0.8,Q25391
Q21751190,31.03417,65.92056,A5,0.8,Q25391
Q21751231,30.21667,64.71667,A5,0.8,Q25391
Q21751242,29.58111,63.85833,A5,0.8,Q25391
Q21751250,29.89806,64.62056,A5,0.8,Q25391
Q21751302,30.19750,65.97806,A5,0.8,Q25391
Q21751342,29.91444,63.38472,A5,0.8,Q25391
Q21751346,31.02083,65.23500,A5,0.8,Q25391
Q21751349,30.84889,65.88722,A5,0.8,Q25391
Q21751352,30.58306,65.64333,A5,0.8,Q25391
Q21751363,29.78306,62.87583,A5,0.8,Q25391
Q21751376,29.73250,65.36944,A5,0.8,Q25391
Q21751377,30.92500,65.07500,A5,0.8,Q25391
Q21751517,30.71861,65.29611,A5,0.8,Q25391
Q21751792,30.71333,65.39389,A5,0.8,Q25391
Q21751837,30.42417,65.66361,A5,0.8,Q25391
Q21751845,30.98861,63.09306,A5,0.8,Q25391
Q21751910,36.81056,65.29083,A5,0.8,Q25391
Q21751928,29.89250,64.96639,A5,0.8,Q25391
Q21751933,29.78028,64.97167,A5,0.8,Q25391
Q21751982,29.69694,65.62194,A5,0.8,Q25391
Q21751993,31.26722,65.62250,A5,0.8,Q25391
Q21752005,31.11139,64.53028,A5,0.8,Q25391
Q21752016,29.86417,63.36528,A5,0.8,Q25391
Q23782944,29.23500,8.70167,A5,0.95,Q8514
Q23782946,30.55111,0.24250,A5,0.95,Q8514
Q23782965,29.48139,0.12750,A5,0.95,Q8514
Q23782973,25.39750,7.07250,A5,0.95,Q8514
Q23782980,29.61722,0.62278,A5,0.95,Q8514
Q23782984,29.67944,0.86083,A5,0.95,Q8514
Q23782989,26.53806,1.70750,A5,0.95,Q8514
Q23782994,29.95889,0.60472,A5,0.95,Q8514
Q23782995,29.98417,0.58861,A5,0.95,Q8514
Q23783123,29.58306,-0.68917,A5,0.95,Q8514
Q23783130,28.59583,5.61167,A5,0.95,Q8514
Q23783151,30.63333,-1.16667,A5,0.95,Q8514
Q23783152,28.96361,-0.83722,A5,0.95,Q8514
Q23783153,30.46167,-1.16444,A5,0.95,Q8514
Q23783172,35.26667,4.46667,A5,0.95,Q8514
Q23783177,30.73333,-1.91667,A5,0.95,Q8514
Q23783179,29.48417,-3.35667,A5,0.95,Q8514
Q23783250,29.80611,-1.58250,A5,0.95,Q8514
Q23783252,29.91333,1.21889,A5,0.95,Q8514
Q23783279,21.61667,0.88333,A5,0.95,Q8514
Q23783333,23.45861,0.93500,A5,0.95,Q8514
Q23783360,31.05139,-1.24139,A5,0.95,Q8514
Q23783512,34.05000,7.05000,A5,0.95,Q8514
Q23783530,26.31667,4.43333,A5,0.95,Q8514
Q23783543,26.31667,2.95000,A5,0.95,Q8514
Q23783579,29.58333,0.63333,A5,0.95,Q8514
Q23783617,26.73333,9.08333,A5,0.95,Q8514
Q23783624,33.18763,7.79756,A5,0.95,Q8514
Q23783632,30.29083,2.49000,A5,0.95,Q8514
Q23783658,30.66361,2.75500,A5,0.95,Q8514
Q23783706,27.13472,-5.21222,A5,0.95,Q8514
Q23783710,32.48833,7.10833,A5,0.95,Q8514
Q23785018,34.36667,6.73333,A5,0.95,Q8514
Q23785063,32.24000,7.68750,A5,0.95,Q8514
Q23785064,33.04250,5.72000,A5,0.95,Q8514
Q23785091,30.12417,1.76722,A5,0.95,Q8514
Q23785136,29.67000,0.74528,A5,0.95,Q8514
Q23785152,24.84472,2.38194,A5,0.95,Q8514
Q23785157,29.93944,0.53917,A5,0.95,Q8514
Q23785191,30.65000,-2.05000,A5,0.95,Q8514
Q23785223,29.97917,0.80889,A5,0.95,Q8514
Q23785573,30.80889,-1.78444,A5,0.95,Q8514
Q23785574,30.82194,-1.82111,A5,0.95,Q8514
Q23785676,30.73333,-0.88333,A5,0.95,Q8514
Q23785713,26.56639,8.30694,A5,0.95,Q8514
Q23785715,26.53250,9.86139,A5,0.95,Q8514
Q23785718,24.60944,8.76389,A5,0.95,Q8514
Q23785733,27.20000,9.16667,A5,0.95,Q8514
Q23785734,31.53389,8.37694,A5,0.95,Q8514
Q23785758,26.56944,7.92417,A5,0.95,Q8514
Q23785759,26.59333,8.59111,A5,0.95,Q8514
Q23786847,25.74139,6.36889,A5,0.95,Q8514
Q23786855,26.78722,7.05056,A5,0.95,Q8514
Q23786876,31.65194,4.56833,A5,0.95,Q8514
Q23786885,29.36139,-3.35361,A5,0.95,Q8514
Q23787013,25.51861,5.54611,A5,0.95,Q8514
Q23787054,31.02194,4.12722,A5,0.95,Q8514
Q23788399,26.51806,7.85389,A5,0.95,Q8514
Q23788519,25.17056,1.57972,A5,0.95,Q8514
Q23788524,29.77889,0.95139,A5,0.95,Q8514
Q23788528,29.13389,-0.39972,A5,0.95,Q8514
Q23788550,29.74667,0.78528,A5,0.95,Q8514
Q23788563,26.93472,8.77556,A5,0.95,Q8514
Q23788569,26.85000,8.58333,A5,0.95,Q8514
Q23788861,30.72278,1.28250,A5,0.95,Q8514
Q23788862,30.98972,1.51111,A5,0.95,Q8514
Q23788899,28.58333,4.80000,A5,0.95,Q8514
Q23788922,26.09806,-6.26889,A5,0.95,Q8514
Q23788923,30.49583,5.14778,A5,0.95,Q8514
Q23788925,31.55056,5.15000,A5,0.95,Q8514
Q23788992,31.09667,9.11250,A5,0.95,Q8514
Q23789007,30.75000,0.11944,A5,0.95,Q8514
Q23789318,33.72639,7.46806,A5,0.95,Q8514
Q23789328,30.30000,-1.28333,A5,0.95,Q8514
Q23789340,29.85056,-1.03722,A5,0.95,Q8514
Q23789370,31.90778,6.71444,A5,0.95,Q8514
Q23789403,33.93500,7.33167,A5,0.95,Q8514
Q23789424,29.02861,4.61417,A5,0.95,Q8514
Q23789427,33.63333,6.18333,A5,0.95,Q8514
Q23789437,31.16861,6.79472,A5,0.95,Q8514
Q23789438,31.58167,6.42111,A5,0.95,Q8514
Q23789488,29.73000,0.94722,A5,0.95,Q8514
Q23789496,30.03611,0.71667,A5,0.95,Q8514
Q23789498,29.64139,-5.98583,A5,0.95,Q8514
Q23789872,32.67944,7.70500,A5,0.95,Q8514
Q23789908,32.04222,2.08778,A5,0.95,Q8514
Q23789930,32.18833,-0.51278,A5,0.95,Q8514
Q23789957,32.27861,2.04556,A5,0.95,Q8514
Q23789990,33.54417,7.02139,A5,0.95,Q8514
Q23790032,33.50000,6.15000,A5,0.95,Q8514
Q23790042,27.21667,2.50000,A5,0.95,Q8514
Q23790315,33.68333,6.96667,A5,0.95,Q8514
Q23790330,30.12806,1.71250,A5,0.95,Q8514
Q23790405,30.19417,1.47333,A5,0.95,Q8514
Q23790407,33.24417,7.01611,A5,0.95,Q8514
Q23790423,31.74917,2.44667,A5,0.95,Q8514
Q23790441,30.99556,-3.43444,A5,0.95,Q8514
Q23790456,30.15250,2.26139,A5,0.95,Q8514
Q23790457,30.16722,2.33694,A5,0.95,Q8514
Q23790475,24.53111,8.72444,A5,0.95,Q8514
Q1229699,46.92883,10.02850,A4,0.9,Q8502
Q1231343,45.85833,9.46889,A4,0.9,Q8502
Q1231413,47.07400,-70.90800,A4,0.9,Q8502
Q1231982,46.38444,12.25778,A4,0.9,Q8502
Q1232107,31.14950,-5.81950,A4,0.9,Q8502
Q1232136,35.20667,8.68306,A4,0.9,Q8502
Q1232266,37.94650,23.81667,A4,0.9,Q8502
Q1232288,45.36611,22.89444,A4,0.9,Q8502
Q1232330,46.12333,9.14528,A4,0.9,Q8502
Q1232572,37.93917,22.39667,A4,0.9,Q8502
Q1233570,30.31278,79.77722,A4,0.9,Q8502
Q1235697,49.62972,7.01444,A4,0.9,Q8502
Q1236222,-8.65000,120.45000,A4,0.9,Q8502
Q1236265,6.85528,158.23667,A4,0.9,Q8502
Q1237414,27.66667,88.03333,A4,0.9,Q8502
Q1238446,-37.50000,145.88333,A4,0.9,Q8502
Q1239004,35.34634,-111.67795,A4,0.9,Q8502
Q1241723,54.15528,-2.24972,A4,0.9,Q8502
Q1242068,48.51333,7.16500,A4,0.9,Q8502
Q1242227,52.29722,-117.42528,A4,0.9,Q8502
Q1244234,38.67983,22.14292,A4,0.9,Q8502
Q1244272,46.44219,7.50455,A4,0.9,Q8502
Q1244469,58.73662,-137.27218,A4,0.9,Q8502
Q1249658,42.95750,43.17972,A4,0.9,Q8502
Q1250184,37.64078,21.63133,A4,0.9,Q8502
Q1254238,-79.61667,-84.03333,A4,0.9,Q8502
Q1254353,47.81386,13.34731,A4,0.9,Q8502
Q1254508,47.20051,10.39045,A4,0.9,Q8502
Q227318,47.05041,11.83781,A4,0.9,Q8502
Q227506,42.56972,18.54333,A4,0.9,Q8502
Q227875,46.96444,11.15361,A4,0.9,Q8502
Q228237,46.50222,10.78194,A4,0.9,Q8502
Q228379,47.13917,8.53833,A4,0.9,Q8502
Q229107,31.06694,81.31278,A4,0.9,Q8502
Q229624,9.13042,7.23395,A4,0.9,Q8502
Q230269,8.55000,38.86667,A4,0.9,Q8502
Q231620,19.49300,-102.25100,A4,0.9,Q8502
Q233690,47.30662,10.21038,A4,0.9,Q8502
Q233836,-27.10972,-68.54139,A4,0.9,Q8502
Q235062,1.21667,-77.36667,A4,0.9,Q8502
Q235539,36.57861,-118.29194,A4,0.9,Q8502
Q235840,46.96808,8.63728,A4,0.9,Q8502
Q235844,46.25750,6.88750,A4,0.9,Q8502
Q238147,19.03000,-97.27000,A4,0.9,Q8502
Q238644,46.42600,13.76913,A4,0.9,Q8502
Q239485,18.98333,103.13333,A4,0.9,Q8502
Q240952,-62.65861,-60.11750,A4,0.9,Q8502
Q241762,-35.66083,148.78917,A4,0.9,Q8502
Q243865,49.17389,13.16639,A4,0.9,Q8502
Q244657,47.75580,12.81190,A4,0.9,Q8502
Q245219,46.61917,12.35944,A4,0.9,Q8502
Q246976,48.52357,17.39167,A4,0.9,Q8502
Q247726,50.49806,9.93778,A4,0.9,Q8502
Q247952,6.83333,39.81667,A4,0.9,Q8502
Q247991,47.37360,13.77860,A4,0.9,Q8502
Q248212,12.27778,93.85833,A4,0.9,Q8502
Q248276,-43.19306,-72.79278,A4,0.9,Q8502
Q248667,47.38560,8.56694,A4,0.9,Q8502
Q248770,-0.07694,-77.65611,A4,0.9,Q8502
Q250142,44.15611,8.01528,A4,0.9,Q8502
Q250311,41.17778,-121.44333,A4,0.9,Q8502
Q252081,-18.42361,-69.08972,A4,0.9,Q8502
Q252204,47.89740,-90.56010,A4,0.9,Q8502
Q252362,9.48408,-83.48867,A4,0.9,Q8502
Q252743,47.42944,11.04750,A4,0.9,Q8502
Q253593,0.36667,29.90000,A4,0.9,Q8502
Q254143,-5.40901,148.08141,A4,0.9,Q8502
Q255010,-18.16575,-69.14161,A4,0.9,Q8502
Q255599,47.37400,11.57170,A4,0.9,Q8502
Q255743,47.39583,11.05417,A4,0.9,Q8502
Q256209,47.44750,11.02278,A4,0.9,Q8502
Q256774,46.37922,8.61744,A4,0.9,Q8502
Q257173,10.45888,-72.90356,A4,0.9,Q8502
Q257696,46.53189,10.45217,A4,0.9,Q8502
Q257718,47.26500,9.87944,A4,0.9,Q8502
Q258275,46.93768,10.95274,A4,0.9,Q8502
Q258309,46.79750,10.69889,A4,0.9,Q8502
Q258684,46.42139,9.95361,A4,0.9,Q8502
Q258996,39.78400,20.38300,A4,0.9,Q8502
Q259669,51.89278,-116.76806,A4,0.9,Q8502
Q260073,49.11247,13.13619,A4,0.9,Q8502
Q260465,-38.06670,141.91700,A4,0.9,Q8502
Q260554,41.27250,48.00444,A4,0.9,Q8502
Q260580,-20.19227,57.55517,A4,0.9,Q8502
Q262298,8.21750,123.63667,A4,0.9,Q8502
Q262545,47.42081,13.06317,A4,0.9,Q8502
Q262583,45.95417,7.69972,A4,0.9,Q8502
Q263100,47.09987,12.65573,A4,0.9,Q8502
Q263280,47.75611,12.36667,A4,0.9,Q8502
Q263333,58.19972,160.96861,A4,0.9,Q8502
Q263429,42.21056,20.52333,A4,0.9,Q8502
Q264074,-76.70000,-117.80000,A4,0.9,Q8502
Q264772,46.51500,11.57556,A4,0.9,Q8502
Q264862,-4.23900,152.21000,A4,0.9,Q8502
Q265278,-79.73333,-83.18333,A4,0.9,Q8502
Q265375,47.42056,11.02056,A4,0.9,Q8502
Q265585,1.35806,124.79194,A4,0.9,Q8502
Q265947,47.13104,12.74069,A4,0.9,Q8502
Q266404,-17.91667,-68.91667,A4,0.9,Q8502
Q266494,46.56000,9.49270,A4,0.9,Q8502
Q645493,47.38330,10.83330,A4,0.9,Q8502
Q645621,35.59890,76.98280,A4,0.9,Q8502
Q646311,45.81580,6.80000,A4,0.9,Q8502
Q646359,46.90278,12.13528,A4,0.9,Q8502
Q646398,38.59389,75.31333,A4,0.9,Q8502
Q646452,50.40830,6.36674,A4,0.9,Q8502
Q648438,38.91139,1.27417,A4,0.9,Q8502
Q648551,2.93333,-76.03333,A4,0.9,Q8502
Q649162,10.73583,47.24500,A4,0.9,Q8502
Q649261,38.93303,29.70973,A4,0.9,Q8502
Q650402,48.60694,8.20250,A4,0.9,Q8502
Q650549,47.91111,7.89944,A4,0.9,Q8502
Q650653,35.48611,139.13889,A4,0.9,Q8502
Q650695,46.50889,10.54500,A4,0.9,Q8502
Q650955,44.73560,6.18972,A4,0.9,Q8502
Q651715,45.93806,7.29056,A4,0.9,Q8502
Q652600,46.16197,10.89416,A4,0.9,Q8502
Q653780,51.93330,-176.74200,A4,0.9,Q8502
Q654126,67.93550,18.54844,A4,0.9,Q8502
Q654413,47.80389,106.98639,A4,0.9,Q8502
Q654933,64.84774,-21.43848,A4,0.9,Q8502
Q655655,50.99250,-123.79000,A4,0.9,Q8502
Q655702,38.20250,21.86889,A4,0.9,Q8502
Q655945,47.33667,11.97583,A4,0.9,Q8502
Q655998,46.91417,11.59444,A4,0.9,Q8502
Q656026,36.28917,137.64806,A4,0.9,Q8502
Q656608,39.02940,-106.47300,A4,0.9,Q8502
Q657225,39.11778,-106.44528,A4,0.9,Q8502
Q657937,38.63472,0.07444,A4,0.9,Q8502
Q658271,41.42250,2.11861,A4,0.9,Q8502
Q658484,44.08289,-121.69976,A4,0.9,Q8502
Q658808,39.23730,-79.48530,A4,0.9,Q8502
Q658938,46.71167,9.51633,A4,0.9,Q8502
Q659710,45.52670,7.35806,A4,0.9,Q8502
Q660327,46.47000,11.62472,A4,0.9,Q8502
Q660633,39.77778,8.74500,A4,0.9,Q8502
Q660920,46.18239,8.11550,A4,0.9,Q8502
Q660933,46.17742,8.59275,A4,0.9,Q8502
Q660943,46.45133,9.90589,A4,0.9,Q8502
Q661135,47.31155,10.35566,A4,0.9,Q8502
Q661856,46.65611,7.90694,A4,0.9,Q8502
Q662022,20.78700,-103.84700,A4,0.9,Q8502
Q662700,46.47694,7.75750,A4,0.9,Q8502
Q662863,46.77126,10.91117,A4,0.9,Q8502
Q662876,46.77257,10.97474,A4,0.9,Q8502
Q662888,47.04972,10.90417,A4,0.9,Q8502
Q662901,46.87472,10.85083,A4,0.9,Q8502
Q662994,46.96760,11.74738,A4,0.9,Q8502
Q663046,46.99014,11.80999,A4,0.9,Q8502
Q663113,61.14139,58.92806,A4,0.9,Q8502
Q663287,46.01222,8.00111,A4,0.9,Q8502
Q663488,45.96083,7.49694,A4,0.9,Q8502
Q663516,47.40533,8.52021,A4,0.9,Q8502
Q663547,46.84667,10.95889,A4,0.9,Q8502
Q663563,46.81972,10.95361,A4,0.9,Q8502
Q663592,47.50970,13.32940,A4,0.9,Q8502
Q663686,47.27139,12.00417,A4,0.9,Q8502
Q663770,46.91594,9.95892,A4,0.9,Q8502
Q663783,46.92519,10.31597,A4,0.9,Q8502
Q663943,47.06878,12.24031,A4,0.9,Q8502
Q663956,47.02722,12.20444,A4,0.9,Q8502
Q664147,46.23972,8.89306,A4,0.9,Q8502
Q664190,46.95639,11.16444,A4,0.9,Q8502
Q664235,46.82917,10.95889,A4,0.9,Q8502
Q664598,46.63347,8.25872,A4,0.9,Q8502
Q664661,46.53122,9.47294,A4,0.9,Q8502
Q664675,46.53550,9.57700,A4,0.9,Q8502
Q664738,46.36114,7.71264,A4,0.9,Q8502
Q664808,47.10940,12.67280,A4,0.9,Q8502
Q664824,45.95031,7.03675,A4,0.9,Q8502
Q664834,47.09911,12.74503,A4,0.9,Q8502
Q665000,47.05278,9.58194,A4,0.9,Q8502
Q665012,46.37371,9.93227,A4,0.9,Q8502
Q665042,46.37833,9.96056,A4,0.9,Q8502
Q665064,46.07361,7.66444,A4,0.9,Q8502
Q665089,46.63875,8.11553,A4,0.9,Q8502
Q665101,46.89828,9.22133,A4,0.9,Q8502
Q665115,46.16806,7.51833,A4,0.9,Q8502
Q665130,45.92250,7.04611,A4,0.9,Q8502
Q665138,46.02167,7.91444,A4,0.9,Q8502
Q665150,46.14508,7.87053,A4,0.9,Q8502
Q665169,46.41423,8.08008,A4,0.9,Q8502
Q665321,38.84056,-105.04417,A4,0.9,Q8502
Q665399,-7.76500,112.58972,A4,0.9,Q8502
Q665496,46.15167,7.97028,A4,0.9,Q8502
Q666384,46.05939,7.68536,A4,0.9,Q8502
Q666413,46.49694,7.11833,A4,0.9,Q8502
Q1254635,47.23242,10.10218,A4,0.9,Q8502
Q1255080,67.14000,26.89670,A4,0.9,Q8502
Q1255636,66.78936,15.25206,A4,0.9,Q8502
Q1257595,48.08222,8.76222,A4,0.9,Q8502
Q1258124,47.69140,12.89750,A4,0.9,Q8502
Q1258129,46.59275,7.75958,A4,0.9,Q8502
Q1258161,46.96167,8.91167,A4,0.9,Q8502
Q1258587,47.36517,10.94837,A4,0.9,Q8502
Q1258696,44.29861,20.52917,A4,0.9,Q8502
Q1259006,69.13333,95.06667,A4,0.9,Q8502
Q1261870,24.05796,55.78086,A4,0.9,Q8502
Q1261879,33.54583,36.28639,A4,0.9,Q8502
Q1261892,18.26722,42.36806,A4,0.9,Q8502
Q1261902,29.30833,35.42917,A4,0.9,Q8502
Q1261909,25.64858,56.12858,A4,0.9,Q8502
Q1261915,23.23739,57.26379,A4,0.9,Q8502
Q1261935,15.27917,43.97583,A4,0.9,Q8502
Q1262978,13.57889,41.80917,A4,0.9,Q8502
Q1263329,44.00889,21.11139,A4,0.9,Q8502
Q1263458,46.56818,11.86422,A4,0.9,Q8502
Q1264161,47.36444,12.46750,A4,0.9,Q8502
Q1264707,8.11528,124.92083,A4,0.9,Q8502
Q1264913,0.80000,-66.00000,A4,0.9,Q8502
Q1265168,56.15769,-3.87725,A4,0.9,Q8502
Q1265240,30.53250,79.83389,A4,0.9,Q8502
Q1266410,44.33000,19.29300,A4,0.9,Q8502
Q1267472,46.96122,12.02919,A4,0.9,Q8502
Q1267542,43.61667,17.61667,A4,0.9,Q8502
Q1267547,44.91111,4.19500,A4,0.9,Q8502
Q1267895,64.03627,-21.55661,A4,0.9,Q8502
Q1269228,42.42465,2.16788,A4,0.9,Q8502
Q1269347,47.45148,10.15910,A4,0.9,Q8502
Q1269402,45.40000,17.31667,A4,0.9,Q8502
Q1269429,-79.48330,-83.75000,A4,0.9,Q8502
Q1496308,59.85420,8.64920,A4,0.9,Q8502
Q1496690,43.44700,-2.78500,A4,0.9,Q8502
Q1496829,22.18778,36.37056,A4,0.9,Q8502
Q1497972,-79.61670,-91.23330,A4,0.9,Q8502
