qid,lat,lon
Q20935774,41.77953,22.93755
Q20942407,41.62694,22.31028
Q22090151,41.61861,22.31167
Q23651920,-37.90000,-71.43333
Q24567283,-12.50806,177.12583
Q24570496,-12.50028,177.05306
Q24881467,3.42300,8.49540
Q24881596,3.49111,8.67333
Q24881602,3.37889,8.64389
Q24881691,3.47972,8.66167
Q24998665,-42.27200,173.22400
Q27199076,2.30120,36.58350
Q27267426,33.37361,126.59278
Q27267816,33.37083,126.57083
Q27272947,33.36806,126.43944
Q27278282,33.44639,126.32306
Q27280315,33.35667,126.37361
Q27280378,33.39489,126.65198
Q27295471,33.46806,126.49528
Q27296054,33.46583,126.49167
Q27296055,33.46056,126.47389
Q27296056,33.44278,126.49806
Q27296057,33.42556,126.49694
Q27296058,33.40889,126.43472
Q27296059,33.43611,126.41389
Q30588263,11.38920,122.16290
Q31669916,45.67722,2.96120
Q56305637,12.54595,-86.76435
Q60739890,7.78700,38.77100
Q117822,-18.38333,-69.04694
Q125156,7.76542,38.78233
Q126717,-7.20800,108.07000
Q128841,31.58056,130.65806
Q134108,-7.54139,110.44611
Q158470,-8.34194,115.50778
Q164121,-38.69741,-71.73045
Q168714,-8.24528,117.99278
Q181157,19.02339,-98.62343
Q181476,-0.68056,-78.43778
Q194057,46.85167,-121.76028
Q204657,14.75583,-91.55194
Q207323,38.40420,14.96580
Q207421,-1.46694,-78.44167
Q207678,3.17000,98.39194
Q207680,42.69694,44.51889
Q242730,36.40000,138.51667
Q265585,1.35806,124.79194
Q267646,46.20241,-121.49089
Q270158,-8.10000,112.91667
Q275662,45.37361,-121.69583
Q312921,-26.63090,-68.36140
Q312934,-24.05600,-66.47900
Q337974,-15.78667,-71.85750
Q352675,37.63333,140.28333
Q380084,10.07000,40.84000
Q385596,-8.66667,122.45000
Q398404,-50.28458,-73.66839
Q422713,-22.83361,-67.88278
Q455404,-0.53222,127.49806
Q455963,6.98750,125.27083
Q472705,43.38611,144.00889
Q474428,-15.82056,-71.88000
Q497912,35.23869,-107.60853
Q499108,14.94927,-24.34037
Q507179,-6.89194,108.40000
Q531642,56.90722,-158.14889
Q538300,-7.97900,113.34200
Q546823,4.48333,-75.39167
Q548489,-8.05800,114.24200
Q571805,-7.84639,114.36222
Q572865,-16.29639,-71.41056
Q575665,25.17139,121.55500
Q578777,-15.52528,-71.69083
Q580131,-7.23900,109.22000
Q594205,-17.46667,-69.81333
Q594387,48.77734,-121.81320
Q594726,8.80800,-82.54300
Q598893,-7.45500,110.44000
Q620860,32.76134,130.29869
Q626809,15.20000,120.74200
Q639727,-22.26449,-67.18692
Q653780,51.93330,-176.74200
Q664059,19.17799,-98.64183
Q665399,-7.76500,112.58972
Q669559,-6.71583,106.73361
Q670643,-7.13000,107.65000
Q673994,19.10876,-99.75561
Q675072,-7.23000,107.72000
Q679590,-7.94306,112.95389
Q687491,55.41944,-161.89500
Q713857,40.65333,140.30667
Q714555,44.07583,145.12250
Q714564,43.76556,144.71806
Q714605,37.60083,140.07222
Q715491,42.06333,140.67722
Q715498,35.37111,133.54639
Q717458,36.89138,138.11339
Q729873,40.82167,14.42611
Q734280,-0.65944,-78.71361
Q737859,-1.50000,29.45000
Q742216,-0.17722,-78.59889
Q748355,41.40920,-122.19489
Q753140,-0.35722,-78.61917
Q754734,0.02390,-77.98880
Q766490,43.97917,-121.68833
Q781529,1.11200,124.73600
Q791817,3.68128,125.45387
Q792922,10.08222,40.70167
Q804315,53.90500,158.06667
Q807265,45.10333,148.01556
Q811048,-7.79167,123.57917
Q818467,15.03333,-91.90000
Q826942,58.35389,-155.09167
Q827728,-1.69694,101.26444
Q829207,44.46131,146.93163
Q829440,-4.43722,103.67139
Q203726,64.06750,-18.23000
Q388641,63.96667,-18.60917
Q1138090,42.54250,140.86444
Q2457173,63.93306,-22.09972
Q2843520,25.02000,-115.18000
Q3044297,43.37208,-121.07400
Q3115940,19.18290,-155.43400
Q3192468,19.38010,-155.12570
Q3391975,45.37000,-337.21000
Q5180326,43.32510,-120.66500
Q6021154,12.35111,-86.47389
Q7245206,63.71610,-141.63390
Q7540004,57.78000,-130.55000
Q7547829,56.63000,-130.87000
Q7565127,57.28000,-130.82000
Q7620116,57.77000,-130.63000
Q7682801,27.73057,-18.05902
Q7762332,57.63000,-130.63000
Q7843597,57.80000,-130.62000
Q7858142,57.80000,-130.53000
Q11419623,42.56056,140.83583
Q11434369,35.44083,138.65361
Q11434371,34.90417,139.09444
Q11479422,35.00500,139.03722
Q11489346,31.88528,130.91000
Q15256693,15.86247,120.68269
Q16929644,57.89050,-130.63890
Q17500415,28.60263,-17.85766
Q18913674,50.40180,7.32095
Q19900675,35.34389,138.75222
Q20043581,32.65662,128.84888
Q20745247,21.00000,173.00000
Q23816940,55.76667,160.31667
Q23925963,63.83730,-22.65790
Q25908784,-17.46000,-33.36000
Q25908785,18.41000,-302.58000
Q25908786,19.69000,-122.28000
Q25908787,29.33000,-171.75000
Q28455811,48.05233,-121.16705
Q31454848,35.37333,138.77889
Q31515897,35.17361,139.09139
Q31672352,-13.87770,-171.96321
Q49004663,35.36028,-111.53000
Q49004719,35.28001,-111.52710
Q49076406,46.66483,-121.35443
Q106531621,38.83371,-3.73891
Q118180793,21.35969,-157.91203
Q123594219,52.00000,-77.00000
Q123701979,-55.00000,-290.00000
Q31454311,46.84139,134.16417
Q31454316,46.85778,134.35917
Q31454321,46.92861,134.21389
Q31454324,46.98500,134.26000
Q31454325,46.98556,134.34806
Q31454329,46.88194,134.17417
Q31454332,46.89944,134.28833
Q31454335,46.89917,134.35306
Q31454339,46.90111,134.42111
Q31454343,46.83250,134.38611
Q31454350,46.78944,134.37778
Q31454357,46.89083,134.48083
Q31454361,46.17554,133.82656
Q31454365,46.18667,133.89306
Q31454368,46.41833,133.99694
Q31454370,46.56306,133.90944
Q31454373,45.89111,134.31528
Q31454374,45.84806,134.03306
Q31454377,52.29139,85.67639
Q31454381,52.29472,85.66167
Q31454384,52.26000,85.73083
Q31454390,53.94389,158.09806
Q31454412,53.14611,158.03500
Q31454418,43.87790,133.80440
Q31454505,-37.10000,-12.28333
Q31454506,70.84472,-9.01944
Q31454508,71.07528,-8.39000
Q31454511,70.87056,-9.04222
Q31454512,70.87722,-8.96306
Q31454515,70.93722,-8.75250
Q31454519,70.99472,-8.29528
Q31454532,13.43670,-88.53170
Q31454534,13.46667,-88.33333
Q31454585,18.24778,99.62722
Q31454612,36.55500,139.15222
Q31454613,36.47583,138.90028
Q31454619,29.63850,129.71310
Q31454626,36.56083,139.19333
Q31454633,36.47750,138.87806
Q31454646,45.00972,147.85972
Q31454647,45.01936,147.88868
Q31454763,36.69047,138.51381
Q31454769,36.47740,138.85088
Q31454770,36.48810,138.86291
Q31454772,36.48922,138.87456
Q31454774,36.48153,138.90403
Q31454775,36.48167,138.93000
Q31454776,36.46113,138.90567
Q31454778,36.46092,138.88061
Q31454782,36.40382,138.51323
Q31454783,36.55167,139.19389
Q31454784,32.45306,139.76778
Q31454785,33.12554,139.68830
Q31454882,-16.26080,168.09670
Q31454883,-13.92361,-171.79889
Q31454885,-13.99806,-171.53306
Q31454886,-13.60861,-172.51639
Q31454887,-13.60889,-172.50722
Q31458290,29.18758,-103.40628
Q31482326,43.70433,144.33100
Q31560235,49.55027,8.69383
Q31566906,-15.39861,-74.08028
Q31602539,-46.09800,50.21000
Q31617523,25.07584,121.87741
Q31617718,25.09290,121.85266
Q31627425,51.30170,156.59670
Q31639874,36.77667,12.01332
Q31647632,45.82796,2.95512
Q31663694,38.78874,15.21209
Q31669881,45.70915,2.93153
Q31669898,45.69250,2.94389
Q31669935,45.68652,2.96082
Q31682156,45.70532,2.94210
Q31682172,45.70000,2.93278
Q31718917,19.11209,-99.09193
Q32158686,45.77819,2.96883
Q32161590,45.73748,2.94513
Q35723395,-17.02556,-70.37222
Q35723403,-17.18250,-70.19889
Q35737304,37.69861,-119.01222
Q38250852,-24.23333,-66.50000
Q49004614,45.99833,-121.78778
Q49008950,51.98605,179.60313
Q49026877,52.36166,175.93667
Q49027326,54.67648,-164.48104
Q49043305,51.96111,179.62361
Q49046585,37.72889,-118.94778
Q49050939,36.20528,-118.19750
Q49063762,46.33306,-121.50111
Q49065877,21.93640,-160.08556
Q49067128,46.24583,-121.45833
Q49079676,51.89330,179.63640
Q49081857,36.31389,-118.20722
Q49083074,45.91444,-121.83139
Q53565991,34.68667,-116.62000
Q847323,-8.41667,116.46667
Q850051,-39.29639,174.06472
Q856301,-0.76667,127.71667
Q856875,-19.14583,-68.69833
Q858516,-53.10139,73.51194
Q869065,-0.53333,-78.66667
Q893330,13.30389,40.98639
Q911748,-7.25673,108.07706
Q946035,-15.52028,-72.65722
Q946750,-16.61556,-70.84972
Q956331,-7.80800,111.75800
Q988603,-1.66417,-78.41111
Q995640,-22.71889,-67.89056
Q1024704,10.28556,125.21778
Q1028902,18.83361,121.86111
Q1036179,-1.40694,-78.75000
Q1048225,-39.42000,-71.93917
Q1049338,13.85278,-89.63000
Q1049619,13.81306,-89.63333
Q1053413,2.77778,125.40750
Q1053435,58.27900,-154.95330
Q1055787,-35.65333,-70.76083
Q1056128,-21.78306,-68.23972
Q1058424,-16.19417,-71.53167
Q1058508,53.88632,-166.91112
Q1073134,-7.32897,107.71570
Q1075162,-16.34861,-70.90222
Q1087196,-2.41400,101.72800
Q1087270,-6.75000,106.68000
Q1087336,1.47800,99.20900
Q1087355,1.55600,99.25500
Q1110232,-0.17000,121.60800
Q1112302,55.64331,158.81081
Q1130319,-23.58333,-67.70000
Q1136571,0.36083,-78.34917
Q1143757,28.56667,-17.83333
Q1145123,-6.78833,106.98167
Q1149310,16.04380,-61.66340
Q1186618,-4.03000,103.13000
Q1190569,-6.77000,107.60000
Q1191690,36.47694,138.87806
Q1193306,1.45333,125.03083
Q1223860,-20.93333,-68.48333
Q1245622,-6.15250,105.44427
Q1269774,17.36667,-62.80000
Q1283494,-3.09544,37.45506
Q1298202,-5.91667,154.98250
Q1321161,38.42500,14.95833
Q1328417,-8.31667,121.70833
Q1373835,-7.16028,107.40000
Q1394606,-3.06505,37.35903
Q1420297,-21.30250,-68.17917
Q1424033,-5.75000,144.03333
Q1427739,-17.02639,-70.37167
Q1467910,0.80722,127.33389
Q1493157,1.38000,127.53000
Q1514920,7.69444,124.50750
Q1516876,-3.03822,37.21041
Q1520405,-19.66667,-175.01667
Q1520750,-0.91528,36.45694
Q1551536,14.13000,121.20000
Q1586079,17.47778,-62.95972
Q1638549,15.50333,-61.39722
Q1641313,-16.44114,-71.24039
Q1659771,0.25806,-78.17972
Q1672421,20.46639,122.01167
Q1677690,-7.38500,110.07250
Q1759338,-0.58972,-78.50889
Q1778115,16.62083,-24.35417
Q1847015,-5.54361,130.30583
Q1899342,-6.64167,126.65000
Q1911044,-8.27200,123.50500
Q1950362,54.13306,-165.98556
Q1950549,60.03173,-153.09117
Q1969482,10.19782,-84.23030
Q1972311,-7.20000,109.92000
Q2020545,-6.77000,107.95000
Q2025875,-7.12500,128.67500
Q4060464,17.60194,145.83667
Q4062424,-0.53300,-78.00714
Q4062794,56.69202,159.64489
Q4064525,-37.84924,77.54853
Q4066158,-20.18417,169.79056
Q4067894,-15.38028,167.84917
Q4068356,40.40556,44.45222
Q4069234,53.36667,158.66667
Q4070254,40.37584,43.78488
Q4071223,-7.95180,-14.34234
Q4071824,19.69250,145.40361
Q4075236,64.06200,-148.43300
Q4075651,31.88333,139.91667
Q4075861,-6.15000,155.35000
Q4076242,65.95826,145.89305
Q4077147,-3.61306,144.81917
Q4077868,60.91667,101.93333
Q4077870,43.65297,131.91947
Q4083643,55.31667,-131.05000
Q4086958,15.55000,50.63333
Q4087566,10.55000,12.13333
Q4088153,57.35083,161.37000
Q4088366,44.41139,-121.77389
Q4088405,-3.50667,144.60500
Q4088419,38.96667,-112.50000
Q4089140,54.97321,160.70714
Q4089188,45.30000,147.90000
Q4089661,0.25000,36.08000
Q4089752,53.93095,-168.03445
Q4090272,11.25000,41.83333
Q4090471,-3.99444,144.96333
Q4091448,56.95000,158.23333
Q4091885,52.90000,157.76667
Q4092497,56.46667,157.80000
Q4092933,56.90000,159.43333
Q4093102,55.83333,158.33333
Q4093104,55.83333,158.33333
Q4093436,11.63333,41.45000
Q4095705,-34.88217,179.06750
Q4098205,56.38333,158.68333
Q4099160,56.36667,158.88333
Q4099736,54.33333,159.96667
Q4100074,47.11667,109.08333
Q4105871,56.70000,159.65000
Q4108292,52.81667,158.15000
Q4109966,9.83333,109.05000
Q4110079,56.56667,158.80000
Q4114152,56.15000,160.65000
Q4126603,54.33333,159.88333
Q4128309,50.20028,154.97528
Q4128310,46.11667,150.15000
Q4128312,47.34306,152.47889
Q4128314,49.11806,154.51944
Q4128315,52.90605,158.54795
Q4128316,46.51083,150.86861
Q4128318,52.55183,157.73292
Q4128319,46.52194,150.86639
Q4142403,45.33496,37.27775
Q4148786,58.05000,160.78333
Q4152986,40.36793,44.68386
Q4155060,45.33333,114.00000
Q4155855,54.05000,159.43333
Q4175840,-6.61667,124.21667
Q4176881,-19.06667,46.78333
Q4177455,29.08886,-113.51524
Q4179246,58.28278,160.87139
Q4179256,35.13205,132.62661
Q4180518,37.61500,23.33600
Q4182084,52.33933,157.90458
Q4182925,56.70000,159.65000
Q4186342,56.88333,159.95000
Q4186559,54.33333,159.86667
Q4205381,55.23333,160.60000
Q4209209,56.93333,159.75000
Q4209210,57.05000,159.90000
Q4210886,58.08333,160.75000
Q4214289,54.69000,89.65400
Q4216914,56.89500,160.02444
Q4217795,58.63333,160.83333
Q4218811,57.90000,160.61667
Q4220676,55.26667,158.18333
Q4220812,53.25556,158.83333
Q4221257,56.51667,161.36667
Q4224399,56.51861,161.39083
Q4225045,56.28333,158.48333
Q4228245,46.06028,150.06611
Q4232339,56.46667,158.83333
Q4237106,54.45000,89.68500
Q4240420,56.06667,160.50000
Q4241904,56.56667,158.98333
Q4247298,57.05000,159.90000
Q4250394,56.13333,158.45000
Q4252361,58.41667,161.03333
Q4252438,-39.07250,-70.29972
Q86736653,26.66667,140.92917
Q1451,15.13000,120.35000
Q217274,63.43330,-20.24877
Q2568708,46.81667,151.78333
Q2712982,56.42310,-130.85000
Q3002214,-21.24860,55.69980
Q3002218,-21.22350,55.71330
Q3077516,-21.22391,55.69226
Q3467669,62.13167,-143.08750
Q3496141,-27.14820,-109.40390
Q4741685,34.54389,-115.79111
Q5027253,57.59050,-130.78320
Q5120407,57.75000,-130.57000
Q5159451,56.58000,-130.55000
Q5241929,43.55930,-121.81300
Q5462029,52.05260,-120.31700
Q5985626,57.70000,-130.60000
Q6081420,56.58290,-130.54990
Q6388750,57.61636,-130.68727
Q6419777,57.78000,-130.50000
Q6502661,34.74639,-116.37500
Q6723803,51.51000,-126.21000
Q6909030,57.77000,-130.62000
Q27296061,33.42167,126.30750
Q27296062,33.40500,126.29833
Q27296065,33.28444,126.60389
Q27296067,33.31944,126.66139
Q27296070,33.30083,126.55444
Q27296077,33.39389,126.63417
Q27296078,33.38417,126.62333
Q27296080,33.34028,126.62306
Q27296089,33.37611,126.45833
Q27296090,33.39722,126.44972
Q27296099,33.34472,126.75528
Q27296102,33.35111,126.67750
Q27296103,33.38389,126.69444
Q27296104,33.36889,126.69306
Q27296105,33.36056,126.78111
Q27296106,33.36694,126.74861
Q27296108,33.37000,126.76861
Q27296109,33.38861,126.77611
Q27296110,33.39528,126.76861
Q27296111,33.37389,126.74556
Q27296113,33.39694,126.75083
Q27296115,33.39556,126.69167
Q27296116,33.39889,126.68000
Q27296125,33.33389,126.27139
Q27296129,33.35861,126.39417
Q27296131,33.35944,126.38083
Q27296141,33.36528,126.34778
Q27296143,33.36222,126.33167
Q27296149,33.37694,126.29333
Q27296150,33.36639,126.26139
Q27296151,33.33460,126.25020
Q27296155,33.29889,126.23861
Q27296159,33.35917,126.21333
Q27340738,33.41500,126.50333
Q27340739,33.40472,126.50083
Q27340769,33.35056,126.66278
Q27340771,33.24194,126.60944
Q27340773,33.28389,126.58611
Q27340776,33.30583,126.64278
Q27340777,33.34750,126.53083
Q27340778,33.39722,126.62472
Q27340779,33.37944,126.56056
Q27340782,33.35306,126.52750
Q27340787,33.27056,126.19222
Q27340788,33.32833,126.23583
Q27340789,33.37306,126.28972
Q27340790,33.38194,126.27889
Q27783397,18.36667,-114.71667
Q28122289,42.01528,22.23056
Q31182480,42.78917,21.45533
Q31454591,-3.19080,36.36080
Q31454594,-3.25000,36.48333
Q31454596,-3.00000,35.76667
Q31454598,-3.40000,36.08080
Q31454601,-2.68830,36.70250
Q31454602,-3.16580,35.36000
Q31454604,-2.89420,36.22000
Q31454605,-2.86750,35.95420
Q31454609,-3.30920,36.21920
Q31454691,32.90532,131.04346
Q31699115,32.89440,131.05750
Q31800748,-21.18766,55.81016
Q44575757,42.05806,22.22556
Q44641894,41.92306,22.26694
Q47349338,43.47096,-121.86392
Q47350335,43.48207,-121.81253
Q48811956,43.68087,-121.03384
Q86661680,37.61821,15.09223
Q108739221,28.61607,-17.91287
Q135822274,28.40102,-16.54684
Q135822329,28.39137,-16.56201
Q136094595,28.15281,-16.45816
Q136442701,28.27353,-16.74688
Q137395740,28.31020,-16.55759
Q139680479,28.29708,-16.55219
Q139695786,28.31171,-16.53526
Q2033748,-8.12500,114.04167
Q2038462,-7.30111,109.99667
Q2094734,2.30500,125.36500
Q2114101,-53.10417,73.51694
Q2115281,-15.72028,-71.86056
Q2155367,-0.98600,100.69250
Q2168190,36.58600,27.16000
Q2171115,-7.62000,112.63000
Q2186376,48.87389,154.18083
Q2188825,-0.39139,100.33111
Q2190351,-6.92000,129.12500
Q2302908,3.23917,98.50556
Q2336503,8.96667,39.93333
Q2344525,27.46970,-112.59100
Q2344869,-6.26917,106.05000
Q2345178,36.84583,138.69028
Q2360542,36.79833,139.37417
Q2360985,40.02000,45.78000
Q2364075,-8.34400,123.25200
Q2382014,-17.18000,-70.20000
Q2382787,-8.82000,121.18000
Q2417680,50.68889,156.01500
Q2432393,-6.73000,129.50000
Q2501946,55.75833,160.52667
Q2580453,52.54306,157.33500
Q2580533,-2.27583,101.49000
Q2586153,53.21261,5.17765
Q2597888,-8.47800,122.67100
Q2648864,0.82111,-77.93500
Q2652409,-15.32353,-73.44936
Q2729991,-8.53333,122.76667
Q2746605,-7.92000,112.45000
Q2746639,-7.18000,110.33000
Q2812161,-15.41000,-72.89311
Q2855273,-16.76750,-70.59970
Q2894595,36.95910,-2.17020
Q2933191,-23.95000,-67.73333
Q2946776,0.82750,-77.96444
Q2946787,12.53000,-86.14200
Q2982330,-23.24192,-67.64605
Q2996801,-27.30560,-69.13170
Q2997213,-23.74278,-67.53417
Q3043015,1.35800,124.85800
Q3044652,-49.01900,-73.50400
Q3046998,1.37423,124.80324
Q3075593,39.95778,140.85417
Q3120328,1.52000,125.20000
Q3131278,-23.81667,-67.76667
Q3174863,38.54556,140.02694
Q3241635,-22.43889,-67.88750
Q3246591,50.12030,-123.29100
Q3247941,35.21667,138.80000
Q3276672,34.86278,139.00167
Q3307485,39.58222,46.18000
Q3332032,55.06730,-162.83500
Q3467815,58.23500,-155.10400
Q3467925,58.86000,-153.53300
Q3468247,55.08200,-162.81400
Q3468506,57.01810,-157.18300
Q3492253,-4.27000,103.30000
Q3514128,31.88639,130.91889
Q3515998,-19.49645,-69.10246
Q3652287,-22.15000,-68.11667
Q3695420,36.69000,139.33694
Q3695435,36.54167,138.41306
Q4167476,-9.20000,149.06667
Q4175389,-8.87500,120.95000
Q4175476,-8.55000,123.38000
Q4176217,-2.33000,101.60000
Q4178015,0.07000,127.42000
Q4179173,36.92083,138.03583
Q4180299,-3.38000,102.37000
Q4180439,-22.05917,-68.22833
Q4202646,44.13083,145.16528
Q4271911,-6.73000,106.65000
Q4493490,8.90000,38.68333
Q4516190,48.97972,153.48667
Q4530140,48.94750,153.94194
Q4986919,-4.22000,103.62000
Q5996962,-0.26667,-78.40000
Q6169317,19.74169,-99.76030
Q6472972,-23.25400,-67.71267
Q6852247,50.11440,-123.29300
Q6922592,43.99306,145.01232
Q6923439,43.68372,144.73118
Q6924219,33.28667,131.42972
Q7082706,6.33333,10.66667
Q56168257,38.84906,-3.52108
Q56322507,-25.01806,-67.72889
Q56682799,40.97469,15.14612
Q60677445,43.18537,-114.35269
Q61082784,4.42000,117.96000
Q63378369,39.70000,-31.10000
Q63378645,37.76213,-25.32152
Q65040264,58.15730,-155.39839
Q65040477,-7.67000,156.60000
Q65166425,19.31622,-99.05274
Q65291274,42.52861,44.37556
Q85476201,56.19710,117.33840
Q85799456,3.35000,8.63000
Q86089653,56.23000,118.77000
Q86674193,59.89620,5.04810
Q86674752,59.73340,5.11430
Q92096639,45.66806,2.94806
Q96260282,28.28244,-16.51292
Q97172662,59.72810,5.11910
Q97179522,59.57480,5.12830
Q97188481,45.71056,2.96361
Q97188487,45.68250,2.94389
Q97188494,45.75750,2.95389
Q97190114,45.48778,2.88333
Q97292947,45.66250,2.95500
Q97495941,38.64722,-3.79889
Q97657513,43.55361,144.58167
Q97763748,43.24583,143.10222
Q97823981,43.26417,143.12528
Q97957440,63.85583,-21.99833
Q98045772,43.25889,143.11528
Q98078060,63.93000,-22.10000
Q98104210,43.25528,143.11750
Q98458520,59.71040,5.12180
Q99709361,19.32813,-99.74922
Q104831690,56.17000,117.53111
Q104972441,15.39006,167.83045
Q106028265,64.81480,-18.76600
Q106396119,-45.59111,-73.13083
Q106453192,59.91094,5.28557
Q106636303,59.92572,5.22261
Q106812649,59.88621,5.25533
Q106940270,59.90922,5.14542
Q106963218,59.92377,5.21993
Q107358530,65.18488,11.84361
Q107467286,49.77502,17.52467
Q107539090,-13.20972,-72.13360
Q108259849,32.74225,-16.71233
Q108602823,36.98046,27.31739
Q109016808,60.30536,4.94686
Q109016906,59.91490,5.21330
Q109016926,59.91637,5.20193
Q109017105,59.80110,5.04490
Q109017135,60.43391,4.91301
Q109017215,60.30203,4.91978
Q109017219,59.90742,5.22429
Q109017224,60.43430,4.95939
Q109017289,-8.41129,116.42210
Q109017527,59.97230,5.35940
Q109017528,59.93513,5.31255
Q109017529,59.90049,5.22789
Q109017530,60.33397,4.98715
Q109017575,60.61091,4.86046
Q109017582,60.40992,4.90989
Q109017672,60.22610,5.17424
Q109017683,59.90033,5.19602
Q109017709,60.37869,5.07712
Q109017814,8.66737,-60.63816
Q109021102,60.84490,4.64110
Q109021854,60.84210,4.64050
Q109021874,60.29395,5.04869
Q109024011,60.34060,4.88520
Q109024015,60.34071,4.88540
Q109035993,59.58920,5.16160
Q109036046,60.75563,4.73521
Q109037815,60.77630,4.67170
Q109037819,60.84460,4.63270
Q109037821,60.78730,4.68030
Q109038013,59.87778,5.33776
Q109038041,59.92458,5.22117
Q109038424,60.79700,4.70420
Q109038491,60.79550,4.67150
Q109038528,59.90411,5.17767
Q109038654,59.95837,5.26741
Q109038740,60.75570,4.70330
Q109039299,-7.06787,52.73475
Q109039310,-60.44000,-45.41000
Q109039586,60.79380,4.66340
Q109039748,60.79651,4.68088
Q109039834,59.71420,5.84580
Q109039839,60.78396,4.66966
Q109040160,60.79900,4.70240
Q109040163,59.93398,5.13521
Q109040165,60.77780,4.68600
Q109040166,59.79990,5.04220
Q109040168,60.79610,4.68780
Q109040171,59.87854,5.28401
Q109040172,59.93474,5.18461
Q109040176,59.90321,5.14136
Q4253468,48.70000,142.10000
Q4253681,58.58333,161.25000
Q4253806,58.18000,160.82000
Q4255259,55.43333,157.08333
Q4255261,55.46667,157.35000
Q4257781,58.03333,161.31667
Q4266730,-16.50694,168.34611
Q4274142,44.46444,34.10194
Q4276911,52.28333,156.75000
Q4277042,56.68333,158.40000
Q4277438,55.75000,160.61667
Q4278778,56.46667,159.76667
Q4279195,56.80000,159.06667
Q4280140,-4.08000,145.03722
Q4281547,-46.70000,37.50000
Q4283133,0.33333,-90.46667
Q4285556,-17.66667,168.41667
Q4287517,57.45000,160.45000
Q4290644,45.38361,148.78333
Q4293695,36.69900,24.43900
Q4296385,45.27947,37.38467
Q4304777,-14.20000,167.50000
Q4308670,57.88333,160.38333
Q4309874,-37.28068,176.24064
Q4315181,57.85000,162.68333
Q4320720,55.35000,159.85000
Q4323465,57.91667,160.61667
Q4327234,33.24562,35.78521
Q4327352,33.21903,35.77869
Q4327496,33.19649,35.75555
Q4327553,55.91667,157.93333
Q4327604,33.15808,35.77906
Q4327730,33.05379,35.85059
Q4327787,33.06954,35.76968
Q4327829,33.05715,35.79742
Q4327893,32.92726,35.85241
Q4327897,56.26667,158.41667
Q4327908,32.86640,35.83060
Q4328180,-13.31667,48.48333
Q4328517,55.88333,157.90000
Q4330618,56.99265,158.96845
Q4333566,56.85519,160.04573
Q4334163,56.60000,158.66667
Q4338469,52.14611,157.32194
Q4340749,55.61667,158.16667
Q4347144,51.71667,157.55000
Q4347176,-63.58130,-55.79176
Q4347712,55.81667,157.98333
Q4349988,56.78363,159.44405
Q4362536,43.24950,42.71715
Q4363278,52.11667,157.85000
Q4363429,57.52997,160.33824
Q4365213,55.18911,158.47751
Q4367182,47.41667,152.68333
Q4370461,56.46667,159.86667
Q4379957,55.43333,157.21667
Q4388970,48.29306,153.25000
Q4390475,57.41094,159.99251
Q4390689,47.75806,153.02472
Q4400196,44.45400,146.13900
Q4412857,57.26667,160.08333
Q4416865,57.76667,160.55000
Q4424142,57.98333,160.75000
Q4425558,58.02028,160.81194
Q4425889,54.14776,159.43923
Q4428426,45.43972,136.56528
Q4428920,52.81667,158.15000
Q4438004,58.13333,160.81667
Q4438741,56.11092,160.57839
Q4442785,44.83750,147.34250
Q4442861,55.43000,158.65000
Q4453317,57.34454,159.97260
Q4453832,57.70708,160.32240
Q4456140,57.20000,159.83611
Q4457089,56.56667,159.60000
Q4457157,45.35704,37.09926
Q4457294,58.28436,160.59684
Q4458318,52.00861,113.45889
Q4459093,58.26378,160.73477
Q4462341,46.11667,150.20000
Q4465422,55.38333,160.88333
Q4465503,52.54322,157.33943
Q4465553,58.08931,160.66592
Q4467084,55.85000,157.86667
Q4474910,57.77117,160.54045
Q4476967,-13.46667,167.31667
Q4479644,47.51222,152.81444
Q4494785,58.05000,161.63333
Q4496052,15.59750,44.04611
Q4496185,56.43333,160.81667
Q4504236,56.84437,159.73176
Q4504259,54.27866,159.87698
Q4506630,56.63145,158.50635
Q4507856,56.61530,159.65125
Q109040405,60.77180,4.68630
Q109040577,59.91231,5.15373
Q109040583,59.91798,5.15522
Q109040603,60.76790,4.68650
Q109040607,60.76790,4.68330
Q109041650,60.79920,4.65990
Q109042594,60.78130,4.67750
Q109042599,59.90970,5.20794
Q109042601,59.90612,5.21271
Q109043386,60.79030,4.70590
Q109043444,60.77810,4.68630
Q109043560,59.90126,5.22859
Q109043604,60.80400,4.67960
Q109043608,60.81210,4.64800
Q109043614,60.81038,4.66130
Q109043616,59.93756,5.21076
Q109043920,60.78890,4.67570
Q109044001,59.89758,5.15300
Q109044166,59.81528,5.32418
Q109044549,60.78500,4.68220
Q109044610,59.92409,5.14603
Q109044635,59.91800,5.13669
Q109044645,59.91986,5.20489
Q109044647,59.87972,5.22434
Q109044651,60.78312,4.66393
Q109044812,60.34551,4.93619
Q109044813,59.92846,5.12893
Q109044816,60.77670,4.68830
Q109044822,59.87502,5.28163
Q109044824,59.92887,5.18852
Q109044830,59.69800,5.31960
Q109045014,59.84671,5.30547
Q109045130,60.80200,4.68170
Q109045134,60.77740,4.67380
Q109045137,60.80120,4.66740
Q109045141,60.78450,4.65974
Q109045143,60.80900,4.66110
Q109045210,60.76900,4.67870
Q109045287,59.95112,5.25384
Q109045289,60.82750,4.65560
Q109045294,59.92343,5.14571
Q109045481,59.72820,5.85940
Q109045582,60.78550,4.70620
Q109045674,59.83960,5.08250
